Reaction	Acetate	Fructose	Galactose	Glucose	Glycerol	Gluconate	Pyruvate	Succinate
R_2AGPA160tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPA161tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_tma_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_duri_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_tmao_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_tre_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_trp__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPA180tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPA181tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPE120tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPE140tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPE141tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPE160tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_tsul_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_eca4colipa_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ttdca_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPE161tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPE180tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPE181tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPEAT120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ttdcea_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_enlipa_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPEAT140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPEAT141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPEAT160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ttrcyc_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_enter_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPEAT161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_etha_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPEAT180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPEAT181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_tungs_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_tym_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPG120tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ethso3_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPG140tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPG141tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPG160tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPG161tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_tyr__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_tyrp_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_uacgam_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_udpacgal_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_udpg_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPG180tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPG181tipp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPGAT120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_udpgal_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_etoh_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_udpglcur_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPGAT140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPGAT141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPGAT160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPGAT161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ump_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPGAT180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_f6p_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2AGPGAT181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_ura_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2DGULRGx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_urea_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2DGULRGy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_fald_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2DGULRx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2DGULRy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_uri_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_2MAHMP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_34dhpactex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_fe2_e	-0.013190428457186296	-0.9295481674362847	-0.021508056856945443	-0.9246311849360126	-0.0225943598911262	-0.022174278092295725	-0.01871896403503345	-0.018846112155577056
R_3AMACHYD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3AMPtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3CMPtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3GMPtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_fe3_e	0.0	0.9062073232582677	0.0	0.901332738186861	0.0	0.0	0.0	0.0
R_3HAD100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_fe3dcit_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3HAD120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_5DOAN	0.00018478590392048547	0.00032698399477329047	0.0003013083116127716	0.0003263900453619994	0.0003165264289585576	0.00031064146508726336	0.0002622356582954067	0.0002640168878030532
R_EX_fe3dhbzs_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_5MTRtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_5MTRtpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3HAD121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3HAD140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_A5PISO	0.03195728485935081	0.05654933868719235	0.052108928984338526	0.0564466197561161	0.054740784016157326	0.053723025286558194	0.04535161749151498	0.04565966728085513
R_EX_fe3hox_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AACPS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AACPS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3HAD141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_fe3hox_un_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AACPS3	0.10481713486917209	0.1854769479330023	0.17091278753117692	0.1851400387087167	0.17954504477832348	0.17620688402736556	0.14874938931967185	0.14975976602901364
R_AACPS4	0.12354210646644796	0.21861132607002903	0.20144536310793779	0.218214229972066	0.21161972291279066	0.20768521915620827	0.17532260269360642	0.17651347732638972
R_AACPS5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3HAD160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AACPS6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_fecrm_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AACPS7	0.06391456971870162	0.1130986773743847	0.10421785796867702	0.1128932395122322	0.1094815680323146	0.10744605057311639	0.09070323498302993	0.09131933456171026
R_3HAD161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AACPS8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_fecrm_un_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AACPS9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3HAD180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3HAD181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AACTOOR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AADDGT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AAMYL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AAMYLpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AB6PGH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ABTA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ABUTD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3HAD40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3HAD60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3HAD80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3HCINNMH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3HPPPNH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ABUTt2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_feenter_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ABUTtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3HPPtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3HPPtpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACACCT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACACT1r	0.29227381105432165	0.517186951377416	0.4765760086077917	0.5162475081930149	0.5006463357234288	0.49133815375669015	0.4147752269963082	0.4175925779171137
R_3KGK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACACT2r	0.29227381105432165	0.517186951377416	0.4765760086077917	0.5162475081930149	0.5006463357234288	0.49133815375669015	0.4147752269963082	0.4175925779171137
R_EX_feoxam_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACACT3r	0.29227381105432165	0.517186951377416	0.4765760086077917	0.5162475081930149	0.5006463357234288	0.49133815375669015	0.4147752269963082	0.4175925779171137
R_ACACT4r	0.29227381105432165	0.517186951377416	0.4765760086077917	0.5162475081930149	0.5006463357234288	0.49133815375669015	0.4147752269963082	0.4175925779171137
R_3NTD2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3NTD4pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_feoxam_un_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACACT5r	0.29227381105432165	0.517186951377416	0.4765760086077917	0.5162475081930149	0.5006463357234288	0.49133815375669015	0.4147752269963082	0.4175925779171137
R_EX_for_e	0.0	11.291332504311454	9.391982326383403	10.900850614236576	8.714147180941547	15.865857147181732	18.02477537050913	18.548647987824943
R_ACACT6r	0.22835924133562005	0.4040882740030313	0.37235815063911465	0.40335426868078267	0.39116476769111413	0.38389210318357375	0.3240719920132783	0.32627324335540336
R_3NTD7pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3NTD9pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_fru_e	0.0	-18.82366825961451	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAR100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACACT7r	0.22835924133562005	0.4040882740030313	0.37235815063911465	0.40335426868078267	0.39116476769111413	0.3838921031835738	0.3240719920132783	0.32627324335540336
R_EX_frulys_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACACT8r	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACACt2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACACtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAR120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAR121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAR140	0.06391456971870162	0.1130986773743847	0.10421785796867702	0.1128932395122322	0.1094815680323146	0.10744605057311639	0.09070323498302993	0.09131933456171026
R_ACALD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAR141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_fruur_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAR160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACALDtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_fuc__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAR161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_fum_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACALDtpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAR180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_fusa_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACANTHAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAR181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACBIPGT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_g1p_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACCOAC	0.06391949734280615	0.11310739694757865	0.10422589285698669	0.11290194324677519	0.10949000873708684	0.10745433434551882	0.09071022793391786	0.09132637501205167
R_3OAR40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_g3pc_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAR60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACCOAL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACGAL1PPpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAR80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_g3pe_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACGAL1Ptex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACGALtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACGAM1PPpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAS100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACGAM1Ptex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACGAMK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACGAMT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAS120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAS121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAS140	0.06391456971870162	0.1130986773743847	0.10421785796867702	0.1128932395122322	0.1094815680323146	0.10744605057311639	0.09070323498302993	0.09131933456171026
R_ACGAptspp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_g3pg_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACGAtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACGK	0.24292529818865885	0.42986333236436053	0.3961092804825108	0.42908250798985126	0.41611549099782075	0.4083789344048525	0.3447431548378442	0.3470848145646253
R_ACGS	0.24292529818865885	0.42986333236436053	0.3961092804825108	0.42908250798985126	0.41611549099782075	0.4083789344048525	0.3447431548378442	0.3470848145646253
R_3OAS141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAS160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAS161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACHBS	0.23860295057828765	0.4222148134110635	0.38906134428687517	0.42144788217322804	0.4087115861284479	0.40111268537927797	0.33860917141736097	0.3409091662068144
R_EX_g3pi_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAS180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACKr	18.929411744679104	-11.04655513419003	-8.475376533980407	-11.401346612535557	-4.834488313297914	-13.554248866384793	-11.586237258376245	-11.186619062668246
R_EX_g3ps_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACLS	0.7180114997095951	1.2705420894508883	1.1707756279350483	1.268234215860398	1.229907753418529	1.2070409024016737	1.0189533632989625	1.0258745799230555
R_ACM6PH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACMAMUT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAS181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_g6p_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAS60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACMANAptspp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gal_e	0.0	0.0	-16.96056336975761	0.0	0.0	0.0	0.0	0.0
R_ACMANAtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACMUMptspp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OAS80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3OXCOAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACMUMtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gal_bD_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACNAMt2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3PEPTabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3PEPTtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_3UMPtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gal1p_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_42A12BOOXpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACNAMtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACNML	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACOAD1f	-0.29227381105432165	-0.517186951377416	-0.4765760086077917	-0.5162475081930149	-0.5006463357234288	-0.49133815375669015	-0.4147752269963082	-0.4175925779171137
R_4HOXPACDtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_4HTHRS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACOAD2f	-0.29227381105432165	-0.517186951377416	-0.4765760086077917	-0.5162475081930149	-0.5006463357234288	-0.49133815375669015	-0.4147752269963082	-0.4175925779171137
R_EX_galct__D_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACOAD3f	-0.29227381105432165	-0.517186951377416	-0.4765760086077917	-0.5162475081930149	-0.5006463357234288	-0.49133815375669015	-0.4147752269963082	-0.4175925779171137
R_ACOAD4f	-0.29227381105432165	-0.517186951377416	-0.4765760086077917	-0.5162475081930149	-0.5006463357234288	-0.49133815375669015	-0.4147752269963082	-0.4175925779171137
R_4PCP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_4PCPpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACOAD5f	-0.29227381105432165	-0.517186951377416	-0.4765760086077917	-0.5162475081930149	-0.5006463357234288	-0.49133815375669015	-0.4147752269963082	-0.4175925779171137
R_4PEPTabcpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_galctn__D_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_4PEPTtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_5DGLCNR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACOAD6f	-0.22835924133562005	-0.4040882740030313	-0.37235815063911465	-0.40335426868078267	-0.39116476769111413	-0.3838921031835738	-0.3240719920132783	-0.32627324335540336
R_ACOAD7f	-0.10481713486917209	-0.1854769479330023	-0.1709127875311769	-0.1851400387087167	-0.17954504477832348	-0.17620688402736556	-0.14874938931967188	-0.14975976602901364
R_ACOAD8f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACOATA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_5DGLCNt2rpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_5DGLCNtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACODA	0.24292529818865885	0.42986333236436053	0.3961092804825108	0.42908250798985126	0.41611549099782075	0.4083789344048525	0.3447431548378442	0.3470848145646253
R_EX_galctn__L_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACOLIPAabctex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACONIs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_galt_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACONMT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACONTa	20.0719685424568	2.585330235955774	3.502805450021519	2.358365395246256	2.9593219014180803	3.3201887709286297	15.42288096514084	4.330747689990271
R_ACONTb	20.0719685424568	2.585330235955774	3.502805450021519	2.358365395246256	2.9593219014180803	3.3201887709286297	15.42288096514084	4.330747689990271
R_ACOTA	-0.24292529818865885	-0.42986333236436053	-0.3961092804825108	-0.42908250798985126	-0.41611549099782075	-0.4083789344048525	-0.3447431548378442	-0.3470848145646253
R_ACPPAT120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGM4PCPpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGM4PH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGM4Pt2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGMH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACPPAT140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_galur_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACPPAT141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACPPAT160	0.017469522478195346	0.03091282465550038	0.028485464588529488	0.030856673118119453	0.02992417412972058	0.029367814004560927	0.024791564886611973	0.024959961004835603
R_AGMHE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGMT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACPPAT161	0.020590351077741327	0.0364352210116715	0.033574227184656295	0.03636903832867766	0.035269953818798445	0.03461420319270138	0.029220433782267734	0.029418912887731616
R_AGMt2pp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gam_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGMtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACPPAT180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACPPAT181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACPS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGPAT120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGPAT140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gam6p_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACS	13.097673966814328	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACSERtex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGPAT141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_EX_gbbtn_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACSERtpp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGPAT160	0.052408567434586044	0.09273847396650114	0.08545639376558846	0.09257001935435835	0.08977252238916174	0.08810344201368278	0.07437469465983593	0.07487988301450682
R_EX_gdp_e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGPAT161	0.06177105323322398	0.10930566303501452	0.10072268155396889	0.109107114986033	0.10580986145639533	0.10384260957810414	0.08766130134680321	0.08825673866319486
R_AGPAT180	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGPAT181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AGPR	-0.24292529818865885	-0.42986333236436053	-0.3961092804825108	-0.42908250798985126	-0.41611549099782075	-0.4083789344048525	-0.3447431548378442	-0.3470848145646253
R_ACt2rpp	19.717361361660167	-11.893190813030227	-9.255532049296503	-12.246444421721387	-5.654046983862183	-14.358570031561136	-12.2652248177856	-11.870218629018254
R_ACt4pp	11.831271759778245	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ACtex	31.54863312143841	-11.893190813030227	-9.255532049296503	-12.246444421721387	-5.654046983862183	-14.358570031561136	-12.2652248177856	-11.870218629018254
R_ADA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_ADCL	0.0005494300876570318	0.000972232411125715	0.000895890046528573	0.0009704664015427625	0.0009411385821035265	0.0009236406228594929	0.0007797140239985868	0.0007850102130679122
R_AGt3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AHCYSNS	0.00036792926647273376	0.0006510614651484912	0.0005999383271223253	0.0006498788458761453	0.0006302392896596915	0.0006185216727072456	0.0005221403329615902	0.0005256869588258415
R_ADCS	0.0005494300876570318	0.000972232411125715	0.000895890046528573	0.0009704664015427625	0.0009411385821035265	0.0009236406228594929	0.0007797140239985868	0.0007850102130679122
R_AICART	0.4457471276024838	0.7887624182906171	0.7268266224567193	0.7873296724013895	0.7635363062068361	0.7493403871133548	0.632574178874792	0.6368709240264012
R_AMALT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R_AIRC2	0.3679415855330663	0.6510832640824747	0.5999584143430714	0.6499006052124779	0.6302603914216102	0.6185423821380787	0.5221578153388353	0.5257045599522427
R_AIRC3	-0.3679415855330663	-0.6510832640824747	-0.5999584143430714	-0.6499006052124779	-0.6302603914216102	-0.6185423821380787	-0.5221578153388353	-0.5257045599522427
