Gencode	Gene_ID	Expression
ENSG00000123505.13	AMD1	7.232419382789999
ENSG00000267518.1	NA	0.0
ENSG00000231514.1	CCNQP2	0.0
ENSG00000228704.1	NA	0.055206682382500004
ENSG00000211789.2	TRAV12-2	0.383469337628
ENSG00000216819.1	TUBB2BP1	0.0
ENSG00000260722.1	VN1R67P	0.0
ENSG00000271468.1	NA	0.0
ENSG00000151502.9	VPS26B	8.142989909219999
ENSG00000242314.1	RPL12P32	0.0314029913957
ENSG00000255518.1	NA	0.057033374079
ENSG00000238426.1	Y_RNA	0.0
ENSG00000241882.1	NA	0.0
ENSG00000185668.6	POU3F1	0.0470410039573
ENSG00000180113.14	TDRD6	0.217914044263
ENSG00000002549.11	LAP3	46.2154464209
ENSG00000251072.2	LMNB1-DT	0.0169727327675
ENSG00000267794.1	NA	0.0
ENSG00000214643.5	DEFB133	0.0
ENSG00000148942.13	SLC5A12	0.0185071182059
ENSG00000170448.10	NFXL1	4.62209453018
ENSG00000240772.3	RN7SL776P	0.0
ENSG00000226853.2	NA	1.1178829731
ENSG00000145423.4	SFRP2	100.20135111299999
ENSG00000227279.1	NA	0.0
ENSG00000183762.11	KREMEN1	0.0
ENSG00000265873.1	MIR4289	0.0
ENSG00000255414.1	NA	0.0125561131117
ENSG00000149187.16	CELF1	18.7847755949
ENSG00000130538.4	OR11H1	0.0
ENSG00000272638.1	NA	0.0
ENSG00000225480.1	NA	0.0
ENSG00000144043.10	TEX261	29.2090132931
ENSG00000273571.1	NA	0.0
ENSG00000227688.2	HNRNPA3P2	0.0
ENSG00000236985.1	NA	0.0
ENSG00000265366.5	GLUD1P2	0.30144994131999997
ENSG00000260202.2	NA	0.0
ENSG00000148399.10	DPH7	4.04206673875
ENSG00000275852.1	LINC01742	0.0
ENSG00000279305.1	NA	0.0
ENSG00000111110.10	PPM1H	11.94394971
ENSG00000242049.1	DNAJB8-AS1	0.0
ENSG00000237752.2	NCKAP1P1	0.010720855390099999
ENSG00000274364.1	NA	0.0852366909312
ENSG00000200997.1	RNVU1-34	0.0
ENSG00000238116.2	RAD21P1	0.008282476107569998
ENSG00000261095.1	NA	0.010720855390099999
ENSG00000259557.2	HMGN1P26	0.0
ENSG00000184895.7	SRY	0.0
ENSG00000249564.1	NA	0.0
ENSG00000279284.1	NA	0.0
ENSG00000251722.1	RNU5E-3P	0.0
ENSG00000176714.9	CCDC121	2.3291435299
ENSG00000183148.6	ANKRD20A2P	0.0
ENSG00000280429.1	NA	0.00890021672374
ENSG00000012817.14	KDM5D	0.0016393403518399998
ENSG00000253149.1	IGHVII-28-1	0.0
ENSG00000271237.1	HMGB1P50	0.0
ENSG00000253140.1	NA	0.0
ENSG00000104522.14	GFUS	27.1500275687
ENSG00000175221.13	MED16	6.29782455296
ENSG00000115073.7	ACTR1B	20.394440388499998
ENSG00000272945.1	NA	0.476510920633
ENSG00000211460.10	TSN	30.213012553600002
ENSG00000253413.1	NA	0.0
ENSG00000275647.1	NA	0.0471522120045
ENSG00000226967.1	HAUS4P1	0.0
ENSG00000230384.1	RPSAP25	0.0
ENSG00000259621.1	NA	0.11797017300000001
ENSG00000253367.1	IGHVIII-25-1	0.0
ENSG00000183172.8	SMDT1	19.205387416
ENSG00000236241.1	NA	0.0633186846918
ENSG00000281033.1	NA	0.0
ENSG00000272478.1	NA	0.0
ENSG00000229091.2	HSPA8P8	0.484783679671
ENSG00000140262.16	TCF12	11.0230550344
ENSG00000140740.9	UQCRC2	26.414159411300002
ENSG00000160570.12	DEDD2	8.96232541969
ENSG00000276874.1	NA	0.0
ENSG00000271400.1	CCDC121P1	0.0
ENSG00000248337.1	NA	0.0
ENSG00000277636.1	MIR8061	0.0
ENSG00000237671.3	GAGE12C	0.0
ENSG00000200834.1	Y_RNA	0.0
ENSG00000227941.1	UQCRBP2	0.0
ENSG00000229518.1	UBE2V1P3	0.0
ENSG00000064763.9	FAR2	1.8635188573599997
ENSG00000147166.9	ITGB1BP2	0.20439766230599998
ENSG00000168496.3	FEN1	21.2788342496
ENSG00000259273.1	NA	0.0
ENSG00000099904.14	ZDHHC8	2.69561419573
ENSG00000113319.10	RASGRF2	0.562425169763
ENSG00000129646.12	QRICH2	1.23945426036
ENSG00000277197.1	NA	0.0
ENSG00000241525.4	NA	0.023451364700700004
ENSG00000255410.1	NA	0.47781553643200003
ENSG00000177679.15	SRRM3	0.656817346879
ENSG00000239513.4	LINC01210	0.0
ENSG00000206677.2	Y_RNA	0.0
ENSG00000259834.1	NA	0.650649052406
ENSG00000135074.14	ADAM19	2.9439407671
ENSG00000234536.1	NA	0.44208252653999996
ENSG00000181523.11	SGSH	6.31338126197
ENSG00000053254.14	FOXN3	2.9611657518700003
ENSG00000207611.1	MIR149	0.0
ENSG00000230783.1	RPS3AP13	0.060835599017599995
ENSG00000213592.4	PPIAP42	0.15927184547700002
ENSG00000238621.1	NA	0.274567747778
ENSG00000229168.4	RPL19P20	0.341235212764
ENSG00000171105.12	INSR	5.9938578081
ENSG00000238742.1	NA	0.0
ENSG00000147130.13	ZMYM3	9.02387388464
ENSG00000233270.1	SNRPEP4	1.3900607302399999
ENSG00000229246.1	LINC00377	0.0236119904863
ENSG00000267506.4	NA	0.00916307014145
ENSG00000277096.1	NA	0.0
ENSG00000124006.13	OBSL1	8.498216039019999
ENSG00000184502.3	GAST	0.0
ENSG00000278955.1	NA	0.05610516365090001
ENSG00000176115.9	AQP7P4	0.0
ENSG00000227867.1	ELOCP11	0.0
ENSG00000176268.5	CYCSP34	2.19428402378
ENSG00000232814.2	COL4A2-AS1	0.17236753055
ENSG00000221466.2	MIR548AJ2	0.0
ENSG00000250543.1	NA	0.0
ENSG00000251809.1	RN7SKP14	0.0
ENSG00000252050.1	NA	0.0
ENSG00000276707.1	NA	0.0
ENSG00000228714.2	NA	0.0
ENSG00000182985.15	CADM1	2.12764459285
ENSG00000123353.8	ORMDL2	17.114071538599998
ENSG00000281295.1	NA	0.0
ENSG00000180172.6	RPS12P23	0.039075762593199996
ENSG00000265932.1	MIR3146	0.392736145557
ENSG00000104626.13	ERI1	2.1963699742400005
ENSG00000254558.1	NA	0.0131689963918
ENSG00000255536.1	MRGPRX5P	0.0
ENSG00000140264.18	SERF2	44.4826471959
ENSG00000228877.2	NA	0.0362455087605
ENSG00000235005.1	NA	0.0
ENSG00000149761.7	NUDT22	3.31023481136
ENSG00000257224.1	NA	0.0
ENSG00000221094.1	NA	0.17831123850000002
ENSG00000267099.1	NTF6G	0.0
ENSG00000072501.16	SMC1A	14.382594021800001
ENSG00000167977.7	KCTD5	13.9799139251
ENSG00000181135.14	ZNF707	3.30023749815
ENSG00000207605.2	MIR191	0.0
ENSG00000230793.1	SMARCE1P5	0.291265949582
ENSG00000140030.5	GPR65	1.0703406142899998
ENSG00000221838.8	AP4M1	4.55010857328
ENSG00000274899.1	NA	0.0
ENSG00000219139.1	TYMSP1	0.0
ENSG00000238161.1	OR7E117P	0.0
ENSG00000169385.2	RNASE2	0.513678071175
ENSG00000240524.2	NA	0.0
ENSG00000279088.1	NA	5.34674038938
ENSG00000279789.1	NA	0.912118062754
ENSG00000241188.3	RN7SL165P	0.053309545530900004
ENSG00000229368.1	NA	0.029436580169799997
ENSG00000177337.6	DLGAP1-AS1	2.32880407071
ENSG00000277299.1	NA	0.12100684672
ENSG00000240450.1	CSPG4P1Y	0.0
ENSG00000237202.1	NA	0.0
ENSG00000108849.6	PPY	0.0
ENSG00000213822.6	CEACAM18	0.0
ENSG00000271428.1	MPHOSPH6P1	0.38146912498700003
ENSG00000279694.1	NA	0.0
ENSG00000177406.4	NINJ2-AS1	2.00835029221
ENSG00000259547.1	CYCSP2	0.0
ENSG00000075239.12	ACAT1	9.7706831026
ENSG00000253573.1	NA	0.0
ENSG00000277652.1	NA	0.0
ENSG00000237238.2	BMS1P10	0.26316828324999997
ENSG00000179988.12	PSTK	0.8773332627200001
ENSG00000115239.20	ASB3	0.5097963318209999
ENSG00000250272.1	TRMT112P1	0.0
ENSG00000279185.1	NA	0.0012411951633800001
ENSG00000231419.5	LINC00689	0.00677574918082
ENSG00000160233.7	LRRC3	0.264322333438
ENSG00000119927.12	GPAM	2.63190878621
ENSG00000162735.17	PEX19	35.932892263
ENSG00000177294.6	FBXO39	0.271133298569
ENSG00000102109.8	PCSK1N	0.0341447052446
ENSG00000207943.1	MIR634	0.0
ENSG00000186466.5	AQP7P1	0.059380201911899994
ENSG00000250942.1	ENPP7P11	0.841219527085
ENSG00000253369.1	NA	0.0783488775226
ENSG00000252053.1	RNU6-1101P	0.0
ENSG00000207691.1	MIR183	0.0
ENSG00000259051.1	HNRNPUP1	0.74537310508
ENSG00000204814.5	NA	0.0
ENSG00000243338.3	RN7SL307P	0.0
ENSG00000122068.11	FYTTD1	14.1637782767
ENSG00000222236.1	RNA5SP163	0.0
ENSG00000258557.1	NA	0.0
ENSG00000223039.1	RN7SKP268	0.0981840363891
ENSG00000143256.4	PFDN2	40.3752481456
ENSG00000224869.1	NA	0.0
ENSG00000260105.5	AOC4P	0.048952596243199996
ENSG00000238560.1	Y_RNA	0.0
ENSG00000160145.14	KALRN	0.746198676557
ENSG00000150712.9	MTMR12	9.858987554410001
ENSG00000224814.1	NA	0.0
ENSG00000267789.1	NA	0.0
ENSG00000251642.1	NA	0.0
ENSG00000114646.8	CSPG5	0.564951754963
ENSG00000124091.8	GCNT7	0.15783654687
ENSG00000265217.1	NA	0.0
ENSG00000197857.12	ZNF44	3.47067042209
ENSG00000252772.1	RNU6-714P	0.0
ENSG00000223875.2	NBEAP3	0.0
ENSG00000276326.1	MIR2909	0.224827213761
ENSG00000242222.1	NA	0.0
ENSG00000222244.1	RNA5SP431	0.0
ENSG00000277766.1	NA	0.0
ENSG00000188039.12	NWD1	0.0146091373744
ENSG00000253767.2	PCDHGA8	0.014329133125
ENSG00000143363.14	PRUNE1	34.2371549417
ENSG00000168710.16	AHCYL1	37.4886737087
ENSG00000276853.1	NA	0.9222713905940001
ENSG00000147896.3	IFNK	0.0
ENSG00000255318.1	NA	0.037335927194900004
ENSG00000221135.1	NA	0.21849405281
ENSG00000253626.3	EIF5AL1	0.266631023819
ENSG00000201264.1	SNORD73B	1.07729706594
ENSG00000258854.1	NA	0.0
ENSG00000213131.3	YWHAZP4	4.404136479730001
ENSG00000207776.1	MIR551A	0.0
ENSG00000223416.3	RPS26P15	0.445778096249
ENSG00000175841.8	FAM172BP	0.0284905009173
ENSG00000255851.2	Metazoa_SRP	0.0
ENSG00000239945.1	NA	0.0
ENSG00000109016.16	DHRS7B	3.3018455527399997
ENSG00000277534.1	NA	4.63577615839
ENSG00000235085.3	NA	0.144982035042
ENSG00000104848.1	KCNA7	0.0
ENSG00000281381.1	NA	0.153594829203
ENSG00000213280.2	NA	0.45015627398100005
ENSG00000240386.3	LCE1F	0.0
ENSG00000180917.15	CMTR2	4.66906402325
ENSG00000272788.1	NA	0.0238662734607
ENSG00000124198.8	ARFGEF2	33.2096060173
ENSG00000134709.9	HOOK1	21.4538657364
ENSG00000113578.16	FGF1	2.7261844689599997
ENSG00000182853.10	VMO1	0.44433473006000007
ENSG00000169688.10	MT1B	0.0
ENSG00000229002.1	NA	0.0
ENSG00000114120.10	SLC25A36	10.221586931900001
ENSG00000177984.6	LCN15	0.00537342492189
ENSG00000215537.3	ZNF736P11Y	0.0
ENSG00000105993.13	DNAJB6	8.486060487080001
ENSG00000263412.1	NFE2L1-DT	0.18512025954
ENSG00000186579.2	DEFB106A	0.0
ENSG00000196187.10	TMEM63A	7.694270499989999
ENSG00000233681.1	CEACAMP1	0.0
ENSG00000253557.4	NA	0.0106253957188
ENSG00000207088.1	SNORA7B	0.334814627687
ENSG00000253522.3	MIR3142HG	0.161805243802
ENSG00000178685.12	PARP10	7.4209750348100005
ENSG00000153207.13	AHCTF1	12.807289602100001
ENSG00000281106.1	TMEM272	0.029897523969099997
ENSG00000197619.12	ZNF615	1.11486389706
ENSG00000204435.12	CSNK2B	18.4379778502
ENSG00000210144.1	MT-TY	5.876165814199999
ENSG00000254346.2	MTND1P6	0.0
ENSG00000266076.1	NA	0.0
ENSG00000252445.1	NA	0.0
ENSG00000227300.11	KRT16P2	0.0
ENSG00000232056.1	NA	0.0
ENSG00000281408.1	NA	0.47009326513599997
ENSG00000123374.9	CDK2	15.8955265076
ENSG00000261648.1	NA	0.0
ENSG00000136943.9	CTSV	1.25754949416
ENSG00000250627.2	TTC39CP1	0.0
ENSG00000271075.1	NA	0.14288361085
ENSG00000270347.1	NA	0.0
ENSG00000264901.1	MIR3616	0.16862041032000002
ENSG00000236712.1	NA	0.0
ENSG00000226179.4	LINC00685	0.507437122647
ENSG00000214534.4	ZNF705E	0.040316979424
ENSG00000259418.1	NA	0.028621914666900002
ENSG00000186480.11	INSIG1	22.0965729369
ENSG00000256708.1	NA	0.0
ENSG00000128923.9	MINDY2	2.96182624686
ENSG00000215043.2	GLULP6	0.0
ENSG00000256188.2	TAS2R30	0.0593072333405
ENSG00000228259.3	NA	0.0
ENSG00000122824.9	NUDT10	0.12084189094
ENSG00000233406.5	NA	0.24963573390000002
ENSG00000233228.1	LPCAT2BP	0.0
ENSG00000215168.2	ATXN7L3P1	0.0
ENSG00000165795.19	NDRG2	4.48749162978
ENSG00000086102.17	NFX1	8.32631401245
ENSG00000249491.1	EGFLAM-AS1	0.0
ENSG00000253181.1	NA	0.0
ENSG00000211879.1	TRAJ10	0.24239183983600002
ENSG00000183654.8	MARCHF11	0.00833588272406
ENSG00000234860.1	NA	0.0
ENSG00000241007.1	SEPTIN7P6	0.027144493
ENSG00000169994.17	MYO7B	0.0669882902819
ENSG00000234758.1	NA	0.0
ENSG00000231449.1	NA	0.0
ENSG00000010539.10	ZNF200	1.6324110888699999
ENSG00000230654.1	MTCO2P25	0.0
ENSG00000223772.1	GEMIN8P3	0.0
ENSG00000221384.1	NA	0.0
ENSG00000169877.8	AHSP	0.0
ENSG00000264618.2	RN7SL732P	0.0
ENSG00000224760.4	C1DP3	0.0
ENSG00000200761.1	RN7SKP113	0.0
ENSG00000261198.1	NA	0.0
ENSG00000265486.2	RN7SL518P	0.0
ENSG00000154582.15	ELOC	16.299107226
ENSG00000279927.1	NA	0.0
ENSG00000252301.1	RNA5SP134	0.0
ENSG00000263963.1	NA	0.0
ENSG00000186190.7	BPIFB3	0.0
ENSG00000182504.9	CEP97	4.33066652148
ENSG00000222790.1	RNU4-14P	0.0
ENSG00000181938.12	GINS3	2.12716051413
ENSG00000199687.1	RNU1-38P	0.0
ENSG00000237977.1	EIF4HP2	0.771520740649
ENSG00000138346.13	DNA2	4.11812131751
ENSG00000177047.6	IFNW1	0.00802954334859
ENSG00000264390.1	MIR4465	0.0
ENSG00000271415.1	RPL23AP90	0.262933521178
ENSG00000141378.14	PTRH2	7.507805982560001
ENSG00000179299.15	NSUN7	0.41341958469400003
ENSG00000280656.1	NA	0.0
ENSG00000221890.2	NPTXR	5.240759668480001
ENSG00000236724.1	NA	0.0
ENSG00000235238.1	SUMO2P1	0.49161161882200005
ENSG00000135002.10	RFK	13.5004189649
ENSG00000281713.1	NA	0.0
ENSG00000206737.1	RNVU1-18	0.0
ENSG00000259422.1	NA	0.019770277505700002
ENSG00000258969.1	LINC02307	0.0
ENSG00000232023.2	LINC01807	0.0229483398661
ENSG00000224988.1	NA	0.18197158650400003
ENSG00000144366.14	GULP1	0.698017272474
ENSG00000029153.13	ARNTL2	1.5528628593599998
ENSG00000227437.1	RPS8P4	0.049483501593199995
ENSG00000273988.1	NA	0.0
ENSG00000107611.13	CUBN	0.133124072425
ENSG00000252534.1	Y_RNA	0.0
ENSG00000182687.3	GALR2	0.04549289662600001
ENSG00000260422.1	NA	0.0
ENSG00000232290.1	NA	0.0
ENSG00000198738.4	SMIM11P1	0.0
ENSG00000199796.1	RNU6-924P	0.0
ENSG00000182896.11	TMEM95	0.0
ENSG00000182774.9	RPS17	138.763096826
ENSG00000222677.1	NA	0.0
ENSG00000166557.11	TMED3	6.990844590339999
ENSG00000201325.1	RNA5SP142	0.0
ENSG00000202268.2	U3	0.0
ENSG00000258779.5	LINC01568	0.0
ENSG00000279541.1	NA	0.8835855387229999
ENSG00000180714.3	OR5AZ1P	0.0
ENSG00000272277.1	NA	0.182506797053
ENSG00000227427.1	MDH1P1	0.0159435536994
ENSG00000266979.1	LINC01180	0.0
ENSG00000273976.1	GOLGA6L1	0.0
ENSG00000118096.6	IFT46	8.212088090249999
ENSG00000238186.1	NA	0.852366909312
ENSG00000244391.3	RN7SL330P	0.0505311978811
ENSG00000230860.1	CCNB1IP1P2	0.0
ENSG00000269199.1	NA	0.0
ENSG00000101438.3	SLC32A1	0.00602683673251
ENSG00000179295.14	PTPN11	39.423529060599996
ENSG00000257826.1	NA	0.0
ENSG00000276117.1	NA	0.0
ENSG00000239527.1	RPS23P7	0.0
ENSG00000182315.7	MBD3L3	0.0
ENSG00000188771.4	PLET1	0.0
ENSG00000258563.2	PSMA3P1	0.0
ENSG00000242699.3	RN7SL516P	0.0
ENSG00000268743.1	NA	0.292699580179
ENSG00000228338.1	LINC01784	0.0
ENSG00000256982.1	NA	0.0
ENSG00000087903.11	RFX2	0.521992719523
ENSG00000197993.6	KEL	0.0395439147323
ENSG00000169241.16	SLC50A1	79.0039946755
ENSG00000271502.1	NA	0.0
ENSG00000120526.9	NUDCD1	14.307398131600001
ENSG00000237464.1	NA	0.043698810561899996
ENSG00000062485.17	CS	36.131756064099996
ENSG00000177551.5	NHLH2	0.991553305298
ENSG00000277930.1	NA	0.0
ENSG00000239216.1	NA	0.0
ENSG00000234648.1	NA	1.8654966913900002
ENSG00000173662.18	TAS1R1	0.0160924043044
ENSG00000164631.17	ZNF12	8.24123103399
ENSG00000254674.1	OR4A42P	0.0
ENSG00000204909.6	SPINK9	0.0
ENSG00000198961.8	PJA2	32.7716369325
ENSG00000187676.7	B3GLCT	3.13591124896
ENSG00000183668.16	PSG9	0.0
ENSG00000215583.3	ASS1P6	0.0
ENSG00000274718.1	NA	0.145272968891
ENSG00000223890.1	NA	0.0
ENSG00000266993.3	NA	0.170567100049
ENSG00000113456.17	RAD1	7.18563193421
ENSG00000266965.1	NA	0.0273921325771
ENSG00000260476.1	NA	0.0
ENSG00000163687.12	DNASE1L3	0.261179517383
ENSG00000015568.11	RGPD5	0.00109439701936
ENSG00000251599.1	NA	0.0
ENSG00000200436.1	Y_RNA	0.0
ENSG00000165478.6	HEPACAM	0.0121544093101
ENSG00000206195.9	DUXAP8	0.374887721989
ENSG00000251886.1	RNU6-120P	0.0
ENSG00000274809.1	MIR6078	0.0
ENSG00000248449.2	PCDHGB8P	0.0161988281408
ENSG00000137266.13	SLC22A23	2.33097156114
ENSG00000255343.1	NA	0.0490920181946
ENSG00000114648.10	KLHL18	2.04893849664
ENSG00000237751.2	LINC01143	0.0
ENSG00000280987.1	MATR3	0.8434067872840001
ENSG00000198868.3	MTND4LP30	1.98483823057
ENSG00000132164.8	SLC6A11	0.0069461542161899995
ENSG00000264616.1	MIR4755	0.861837652749
ENSG00000199032.1	MIR425	0.17831123850000002
ENSG00000176853.14	FAM91A1	22.783628679299998
ENSG00000260756.1	NA	0.0
ENSG00000259357.2	NA	0.0
ENSG00000173660.10	UQCRH	74.26004547689999
ENSG00000234426.1	NA	0.0
ENSG00000270038.1	NA	0.0
ENSG00000279658.1	NA	0.0
ENSG00000168883.18	USP39	21.903586498499998
ENSG00000163239.11	TDRD10	0.149053962116
ENSG00000100450.11	GZMH	0.146811461352
ENSG00000198019.11	FCGR1B	0.07336956665439999
ENSG00000256904.1	A2ML1-AS2	0.0
ENSG00000265398.1	NA	0.0
ENSG00000152056.15	AP1S3	1.33258931181
ENSG00000007933.11	FMO3	0.161267917696
ENSG00000226521.6	NA	0.0
ENSG00000235236.1	NA	0.07051398977039999
ENSG00000222586.1	NA	0.21250791437600003
ENSG00000117480.14	FAAH	9.8521455592
ENSG00000255669.1	NA	0.028205595908099998
ENSG00000200648.1	RNU6-226P	0.0
ENSG00000100023.16	PPIL2	7.3106551063100005
ENSG00000232811.1	NA	0.618155705151
ENSG00000255693.1	LINC02389	0.05470606763040001
ENSG00000271088.1	NA	0.0
ENSG00000223478.1	NA	3.47903581882
ENSG00000121417.12	ZNF211	2.64192415006
ENSG00000272657.1	NA	0.145208216064
ENSG00000201016.1	RNU6-374P	0.0
ENSG00000280503.1	NA	0.0
ENSG00000212553.1	SNORD116	0.0
ENSG00000114744.7	COMMD2	10.6100462388
ENSG00000252029.1	RNA5SP253	0.0
ENSG00000259274.1	NA	0.107233256333
ENSG00000140067.6	FAM181A	0.0
ENSG00000198951.10	NAGA	21.620357953600003
ENSG00000202434.1	NA	0.22646828831399998
ENSG00000168491.8	CCDC110	1.2454418972399999
ENSG00000176619.9	LMNB2	9.27871679088
ENSG00000280152.1	NA	0.049380511935199996
ENSG00000247416.2	NA	0.00785472291113
ENSG00000263653.1	NA	0.0
ENSG00000248568.1	KRT8P48	0.07629382499750001
ENSG00000177699.4	NA	0.0326591110515
ENSG00000255734.1	HNRNPABP1	0.0
ENSG00000251856.1	MIR449C	0.0
ENSG00000253169.1	IGHVII-65-1	0.0
ENSG00000269552.1	OR7A8P	0.0
ENSG00000149527.16	PLCH2	0.510819274749
ENSG00000138175.8	ARL3	23.943571875
ENSG00000267089.1	NA	0.07019492194339999
ENSG00000224031.1	TCEAL3-AS1	0.12891754362500002
ENSG00000272660.1	NA	1.3296923785299999
ENSG00000147655.9	RSPO2	0.0075397704736199994
ENSG00000259747.1	NA	0.0
ENSG00000249363.1	NA	0.035417985729400005
ENSG00000279068.1	NA	0.147509455621
ENSG00000279343.1	NA	0.0
ENSG00000225487.2	RPL35AP7	0.0
ENSG00000257167.2	TMPO-AS1	1.38171291245
ENSG00000249593.5	NA	0.09125339852639999
ENSG00000241014.1	GPR199P	0.9411699889849999
ENSG00000267114.1	NA	0.55864268904
ENSG00000251773.1	RNU6-1129P	0.0
ENSG00000156502.12	SUPV3L1	9.290460991689999
ENSG00000099364.15	FBXL19	3.58516520339
ENSG00000281902.1	NA	0.129275647912
ENSG00000255858.1	NA	0.0326591110515
ENSG00000259997.2	IGHV1OR16-4	0.0
ENSG00000244066.3	RN7SL148P	0.0
ENSG00000230578.3	NA	0.0
ENSG00000243697.1	NA	0.0779551645703
ENSG00000159496.13	RGL4	0.17766833477699998
ENSG00000168038.9	ULK4	1.4973102859
ENSG00000230921.1	HAO2-IT1	0.0
ENSG00000225497.4	KCNMA1-AS2	0.033945465535
ENSG00000261426.1	NA	0.0
ENSG00000164879.6	CA3	0.953617766418
ENSG00000280481.1	NA	0.0
ENSG00000225980.3	OR7E19P	0.0
ENSG00000270521.1	NA	0.026472828924
ENSG00000172000.6	ZNF556	0.025957385951400003
ENSG00000253171.1	NA	0.023976936243400002
ENSG00000278483.1	MIR8087	0.0
ENSG00000178171.9	AMER3	0.0
ENSG00000276598.1	MIR6893	0.0
ENSG00000269177.1	NA	0.0
ENSG00000221316.1	NA	0.0
ENSG00000234682.1	VDAC2P4	0.0
ENSG00000259082.1	LINC02314	0.0
ENSG00000204880.7	KRTAP4-8	0.0
ENSG00000249961.8	TERB1	0.0751845448279
ENSG00000279190.1	NA	0.0
ENSG00000221258.1	NA	0.0
ENSG00000273790.2	NA	0.0
ENSG00000170091.9	NSG2	0.00786268512391
ENSG00000280995.1	NA	0.0
ENSG00000201547.1	Y_RNA	0.0
ENSG00000158955.9	WNT9B	0.0515073514169
ENSG00000174886.11	NDUFA11	5.571756381189999
ENSG00000242337.4	INHCAP	0.14723369736400002
ENSG00000188120.13	DAZ1	0.0
ENSG00000091428.16	RAPGEF4	0.9269983337469999
ENSG00000234229.6	NA	0.0
ENSG00000211931.1	IGHD2-2	0.0
ENSG00000186326.3	RGS9BP	0.310904806313
ENSG00000250829.2	NA	0.218934565013
ENSG00000217809.1	FAT1P1	0.0
ENSG00000223591.4	CENPVL1	0.0
ENSG00000265888.1	DSCAS	0.14026290912699999
ENSG00000280438.1	NA	0.0
ENSG00000215221.2	UBA52P6	0.40610151176700005
ENSG00000260773.1	NA	0.6205231099790001
ENSG00000280989.1	LINC00581	0.0
ENSG00000005073.5	HOXA11	0.0941409139544
ENSG00000255478.1	NA	0.055010914005300005
ENSG00000156261.11	CCT8	101.947062277
ENSG00000130032.14	PRRG3	0.0828794222945
ENSG00000225643.1	NA	0.192709040366
ENSG00000269997.1	NA	0.420788727382
ENSG00000174306.20	ZHX3	3.19846263555
ENSG00000237441.8	RGL2	38.046497885
ENSG00000116001.14	TIA1	20.2207697258
ENSG00000280583.1	NA	0.0
ENSG00000176153.11	GPX2	2.31816505396
ENSG00000265386.2	RN7SL219P	0.0
ENSG00000231057.3	NA	0.088573853382
ENSG00000243853.1	ALDH7A1P3	0.0
ENSG00000239396.3	RN7SL414P	0.0
ENSG00000250271.1	NA	0.0397771224346
ENSG00000236564.1	YWHAQP5	0.011225092438100001
ENSG00000269987.1	NA	0.0
ENSG00000111707.10	SUDS3	36.0419874776
ENSG00000109390.10	NDUFC1	23.3375512769
ENSG00000274963.1	RN7SL600P	0.46694882858000003
ENSG00000267059.2	NA	0.0
ENSG00000230916.2	MTCO1P53	1.7976527864200003
ENSG00000185561.9	TLCD2	1.3795753282499998
ENSG00000281912.1	LINC01144	0.7166860480760001
ENSG00000259504.2	NA	0.0
ENSG00000145779.7	TNFAIP8	1.7290668454
ENSG00000200051.1	NA	0.0
ENSG00000199179.2	MIRLET7I	0.0
ENSG00000212221.1	RNU6-220P	0.0
ENSG00000116668.11	SWT1	3.77686426708
ENSG00000259052.1	NA	0.07530620266739999
ENSG00000226884.1	RPS29P10	0.0
ENSG00000253248.4	NA	0.0
ENSG00000258597.2	SERPINA2	0.0
ENSG00000238952.1	NA	0.156697755045
ENSG00000179902.11	C1orf194	0.288907520841
ENSG00000259697.1	NA	0.0
ENSG00000228759.1	FAF2P1	0.0
ENSG00000242062.1	MARK2P6	0.0
ENSG00000249513.2	NA	0.0
ENSG00000235163.2	NA	0.0
ENSG00000253073.1	RN7SKP295	0.0
ENSG00000118245.2	TNP1	0.0
ENSG00000160539.4	PLPP7	0.440494800294
ENSG00000176092.12	CRYBG2	0.636799819047
ENSG00000183889.11	NA	0.104114615768
ENSG00000270265.1	NA	0.373462982858
ENSG00000262209.2	PCDHGB3	0.022827736860700002
ENSG00000207281.1	Y_RNA	0.0
ENSG00000271337.1	NDE1P2	0.0
ENSG00000259687.1	LINC01220	0.043211915736699996
ENSG00000280402.1	NA	0.039548955384300005
ENSG00000238622.1	SNORD97	0.0
ENSG00000233609.3	RPL10P19	0.0322740868575
ENSG00000207394.1	RNU6-1060P	0.0
ENSG00000226403.1	NA	0.06894701221989999
ENSG00000280373.1	NA	0.0
ENSG00000274250.1	NA	0.0
ENSG00000251858.1	NA	0.0
ENSG00000253760.1	NA	0.0
ENSG00000280113.1	NA	0.0
ENSG00000224475.1	NA	0.0
ENSG00000239402.3	CYP4F62P	0.011951523689899999
ENSG00000100242.14	SUN2	11.1668340527
ENSG00000199849.1	RNU5F-6P	0.0
ENSG00000102100.13	SLC35A2	25.4218033884
ENSG00000272223.1	NA	0.883849223448
ENSG00000133256.11	PDE6B	3.26061347114
ENSG00000234695.1	TFPI2-DT	0.058873160339599995
ENSG00000260526.1	NA	1.1733860380299999
ENSG00000183741.10	CBX6	9.622744740989999
ENSG00000263403.1	MIR4673	0.0
ENSG00000238139.2	NA	0.0
ENSG00000186510.10	CLCNKA	0.07586948266429999
ENSG00000254565.1	MTND2P26	0.030151754615099998
ENSG00000281571.1	NA	0.014258343519700001
ENSG00000196693.13	ZNF33B	4.05801347654
ENSG00000237624.1	OXCT2P1	0.0303187187286
